disasterNumber,declarationTitle,state,Date,fipsStateCode,fipsCountyCode,year,county,validReg_own,DamageBetween1and1000,DamageBetween10001and2000,DamageBetween20001and3000,DamageGreaterThan3000,validReg_rent,ModerateDamage_rent,MajorDamage_rent,SubstDamage_rent,fipsCode,LATITUDE_county,LONGITUDE_county
1550,HURRICANE IVAN,MS,2004-09-13 00:00:00+00:00,28,153,2004,Wayne (County),931.0,665.0,5.0,0.0,5.0,202.0,0.0,0.0,0.0,28153,31.650518,-88.662531
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,159,2005,Winston (County),1056.0,504.0,1.0,1.0,1.0,354.0,0.0,0.0,0.0,28159,33.084971,-89.042025
1604,HURRICANE KATRINA,MS,2005-08-29 00:00:00+00:00,28,163,2005,Yazoo (County),1748.0,733.0,1.0,1.0,7.0,1654.0,0.0,0.0,0.0,28163,32.829241,-90.38218
1603,HURRICANE KATRINA,LA,2005-08-29 00:00:00+00:00,22,13,2005,Bienville (Parish),1.0,0.0,0.0,0.0,0.0,,,,,22013,32.384335,-93.079008
1603,HURRICANE KATRINA,LA,2005-08-29 00:00:00+00:00,22,21,2005,Caldwell (Parish),1.0,0.0,0.0,0.0,0.0,,,,,22021,32.073032,-92.104629
1603,HURRICANE KATRINA,LA,2005-08-29 00:00:00+00:00,22,119,2005,Webster (Parish),,,,,,1.0,0.0,0.0,0.0,22119,32.699031,-93.338052
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,21,2004,Cherokee (County),15.0,12.0,0.0,0.0,0.0,,,,,45021,35.080959,-81.648305
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,21,2024,Cherokee (County),6187.0,596.0,45.0,5.0,2.0,3899.0,90.0,2.0,0.0,45021,35.080959,-81.648305
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,23,2004,Chester (County),23.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45023,34.704401,-81.118573
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,23,2024,Chester (County),1450.0,305.0,21.0,1.0,1.0,1000.0,74.0,1.0,0.0,45023,34.704401,-81.118573
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,39,2004,Fairfield (County),19.0,9.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,45039,34.361268,-81.069334
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,39,2024,Fairfield (County),1373.0,236.0,37.0,8.0,1.0,756.0,56.0,0.0,0.0,45039,34.361268,-81.069334
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,45,2004,Greenville (County),48.0,30.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,45045,34.844659,-82.331257
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,45,2024,Greenville (County),55908.0,3553.0,392.0,51.0,36.0,44169.0,659.0,25.0,0.0,45045,34.844659,-82.331257
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,55,2004,Kershaw (County),96.0,73.0,3.0,0.0,2.0,28.0,0.0,0.0,0.0,45055,34.257249,-80.650865
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,55,2024,Kershaw (County),1007.0,120.0,10.0,1.0,0.0,622.0,10.0,0.0,0.0,45055,34.257249,-80.650865
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,57,2004,Lancaster (County),8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45057,34.804751,-80.771843
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,63,2004,Lexington (County),1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45063,33.962205,-81.218934
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,63,2024,Lexington (County),10214.0,930.0,77.0,5.0,2.0,6355.0,191.0,7.0,0.0,45063,33.962205,-81.218934
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,71,2004,Newberry (County),4.0,3.0,0.0,0.0,0.0,,,,,45071,34.264651,-81.573551
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,71,2024,Newberry (County),4416.0,375.0,45.0,4.0,3.0,2563.0,64.0,2.0,0.0,45071,34.264651,-81.573551
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,73,2004,Oconee (County),31.0,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,45073,34.707527,-83.002043
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,73,2024,Oconee (County),4081.0,307.0,30.0,5.0,1.0,2138.0,87.0,0.0,0.0,45073,34.707527,-83.002043
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,77,2004,Pickens (County),28.0,19.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,45077,34.805302,-82.689713
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,77,2024,Pickens (County),12382.0,729.0,81.0,4.0,6.0,6619.0,111.0,2.0,0.0,45077,34.805302,-82.689713
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,79,2004,Richland (County),12.0,8.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,45079,34.067968,-80.988835
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,79,2024,Richland (County),9358.0,927.0,68.0,8.0,4.0,13348.0,349.0,1.0,0.0,45079,34.067968,-80.988835
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,83,2004,Spartanburg (County),21.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45083,34.963891,-82.007751
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,83,2024,Spartanburg (County),51244.0,3072.0,255.0,35.0,27.0,30236.0,588.0,15.0,0.0,45083,34.963891,-82.007751
1566,TROPICAL STORM FRANCES,SC,2004-09-06 00:00:00+00:00,45,91,2004,York (County),8.0,6.0,0.0,0.0,0.0,,,,,45091,34.998556,-81.051363
4829,HURRICANE HELENE,SC,2024-09-25 00:00:00+00:00,45,91,2024,York (County),2819.0,313.0,38.0,14.0,7.0,3167.0,163.0,2.0,0.0,45091,34.998556,-81.051363
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,63,2004,Clayton (County),123.0,77.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,13063,33.551579,-84.361187
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,45,2004,Carroll (County),30.0,16.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,13045,33.623974,-85.043815
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,57,2004,Cherokee (County),73.0,39.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,13057,34.170504,-84.494745
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,67,2004,Cobb (County),140.0,90.0,4.0,1.0,0.0,37.0,0.0,0.0,0.0,13067,33.941801,-84.557976
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,83,2004,Dade (County),32.0,16.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,13083,34.881193,-85.497925
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,85,2004,Dawson (County),24.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13085,34.400246,-84.102212
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,89,2004,DeKalb (County),455.0,277.0,15.0,1.0,0.0,90.0,0.0,0.0,0.0,13089,33.790223,-84.247613
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,117,2004,Forsyth (County),29.0,13.0,2.0,0.0,1.0,,,,,13117,34.190488,-84.150182
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,119,2004,Franklin (County),39.0,25.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,13119,34.378121,-83.186359
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,123,2004,Gilmer (County),110.0,53.0,10.0,1.0,4.0,34.0,0.0,0.0,0.0,13123,34.675112,-84.486082
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,195,2004,Madison (County),75.0,39.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,13195,34.101336,-83.240303
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,227,2004,Pickens (County),35.0,12.0,6.0,0.0,0.0,,,,,13227,34.455831,-84.436004
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,281,2004,Towns (County),67.0,28.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,13281,34.940026,-83.782885
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,291,2004,Union (County),30.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13291,34.87746,-84.004818
1554,HURRICANE IVAN,GA,2004-09-14 00:00:00+00:00,13,311,2004,White (County),29.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,13311,34.599638,-83.743731
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,1,2004,Alamance (County),14.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37001,36.071544,-79.413154
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,5,2004,Alleghany (County),8.0,5.0,0.0,0.0,0.0,,,,,37005,36.497597,-81.10603
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,5,2004,Alleghany (County),2.0,2.0,0.0,0.0,0.0,,,,,37005,36.497597,-81.10603
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,33,2004,Caswell (County),1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37033,36.399939,-79.361345
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,57,2004,Davidson (County),11.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37057,35.857903,-80.200515
1490,HURRICANE ISABEL,NC,2003-09-18 00:00:00+00:00,37,57,2003,Davidson (County),75.0,56.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,37057,35.857903,-80.200515
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,67,2004,Forsyth (County),11.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37067,36.104617,-80.258522
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,151,2004,Randolph (County),5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37151,35.766153,-79.829145
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,157,2004,Rockingham (County),19.0,7.0,0.0,0.0,1.0,,,,,37157,36.40032,-79.773426
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,169,2004,Stokes (County),8.0,2.0,0.0,0.0,0.0,,,,,37169,36.349476,-80.275236
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,193,2004,Wilkes (County),15.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37193,36.191877,-81.133714
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,193,2004,Wilkes (County),5.0,4.0,0.0,0.0,0.0,,,,,37193,36.191877,-81.133714
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,9,2004,Ashe (County),33.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37009,36.41363,-81.487979
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,9,2004,Ashe (County),8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37009,36.41363,-81.487979
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,11,2004,Avery (County),608.0,340.0,45.0,13.0,15.0,61.0,0.0,0.0,0.0,37011,36.07601,-81.939525
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,11,2004,Avery (County),304.0,183.0,21.0,8.0,7.0,28.0,0.0,0.0,0.0,37011,36.07601,-81.939525
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,23,2004,Burke (County),69.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37023,35.73127,-81.641243
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,23,2004,Burke (County),170.0,105.0,8.0,1.0,9.0,12.0,0.0,0.0,0.0,37023,35.73127,-81.641243
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,27,2004,Caldwell (County),33.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37027,35.873003,-81.502542
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,27,2004,Caldwell (County),63.0,25.0,7.0,1.0,2.0,5.0,0.0,0.0,0.0,37027,35.873003,-81.502542
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,89,2004,Henderson (County),654.0,378.0,13.0,2.0,7.0,83.0,0.0,0.0,0.0,37089,35.341636,-82.471646
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,89,2004,Henderson (County),244.0,160.0,12.0,6.0,2.0,25.0,0.0,0.0,0.0,37089,35.341636,-82.471646
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,99,2004,Jackson (County),261.0,124.0,16.0,4.0,1.0,37.0,0.0,0.0,0.0,37099,35.332904,-83.199035
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,99,2004,Jackson (County),33.0,17.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,37099,35.332904,-83.199035
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,111,2004,McDowell (County),111.0,62.0,10.0,0.0,4.0,11.0,0.0,0.0,0.0,37111,35.667381,-82.019915
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,111,2004,McDowell (County),135.0,80.0,14.0,3.0,4.0,38.0,0.0,0.0,0.0,37111,35.667381,-82.019915
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,113,2004,Macon (County),410.0,199.0,17.0,6.0,9.0,57.0,0.0,0.0,0.0,37113,35.156852,-83.377321
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,115,2004,Madison (County),140.0,79.0,16.0,1.0,2.0,18.0,0.0,0.0,0.0,37115,35.839031,-82.636142
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,115,2004,Madison (County),29.0,16.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,37115,35.839031,-82.636142
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,121,2004,Mitchell (County),258.0,172.0,5.0,0.0,4.0,15.0,0.0,0.0,0.0,37121,35.960065,-82.113979
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,121,2004,Mitchell (County),78.0,49.0,4.0,1.0,0.0,10.0,0.0,0.0,0.0,37121,35.960065,-82.113979
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,149,2004,Polk (County),17.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37149,35.258428,-82.17688
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,149,2004,Polk (County),15.0,7.0,2.0,0.0,0.0,,,,,37149,35.258428,-82.17688
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,161,2004,Rutherford (County),23.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,37161,35.350767,-81.897864
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,161,2004,Rutherford (County),46.0,29.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,37161,35.350767,-81.897864
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,173,2004,Swain (County),31.0,11.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,37173,35.437811,-83.411997
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,189,2004,Watauga (County),309.0,184.0,16.0,4.0,5.0,17.0,0.0,0.0,0.0,37189,36.218213,-81.686035
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,189,2004,Watauga (County),136.0,84.0,13.0,2.0,3.0,7.0,0.0,0.0,0.0,37189,36.218213,-81.686035
1553,HURRICANE IVAN,NC,2004-09-16 00:00:00+00:00,37,199,2004,Yancey (County),327.0,199.0,24.0,5.0,3.0,18.0,0.0,0.0,0.0,37199,35.910934,-82.294631
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,199,2004,Yancey (County),125.0,64.0,15.0,2.0,3.0,6.0,0.0,0.0,0.0,37199,35.910934,-82.294631
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,5,2004,Barbour (County),537.0,410.0,2.0,0.0,0.0,152.0,0.0,0.0,0.0,01005,31.843981,-85.301306
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,9,2004,Blount (County),19.0,10.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,01009,33.954604,-86.592667
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,17,2004,Chambers (County),48.0,35.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,01017,32.85644,-85.25964
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,27,2004,Clay (County),25.0,18.0,0.0,0.0,0.0,,,,,01027,33.274342,-85.817245
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,55,2004,Etowah (County),115.0,77.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,01055,34.012182,-86.025892
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,57,2004,Fayette (County),25.0,10.0,0.0,0.0,0.0,,,,,01057,33.726912,-87.76749
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,67,2004,Henry (County),59.0,46.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,01067,31.469275,-85.271132
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,77,2004,Lauderdale (County),32.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,01077,34.865524,-87.608858
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,83,2004,Limestone (County),26.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,01083,34.803982,-86.922366
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,87,2004,Macon (County),926.0,666.0,5.0,2.0,5.0,445.0,0.0,0.0,0.0,01087,32.429073,-85.711764
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,89,2004,Madison (County),53.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,01089,34.742996,-86.61533
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,103,2004,Morgan (County),42.0,17.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,01103,34.513887,-86.931981
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,111,2004,Randolph (County),11.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,01111,33.264692,-85.427378
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,113,2004,Russell (County),231.0,163.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,01113,32.414904,-85.054594
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,115,2004,St. Clair (County),58.0,41.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,01115,33.660943,-86.374875
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,127,2004,Walker (County),230.0,173.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,01127,33.834217,-87.250515
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,1,2004,Autauga (County),1059.0,773.0,6.0,1.0,2.0,266.0,0.0,0.0,0.0,01001,32.500194,-86.487813
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,7,2004,Bibb (County),241.0,181.0,1.0,0.0,1.0,65.0,0.0,0.0,0.0,01007,33.032236,-87.136826
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,11,2004,Bullock (County),1014.0,781.0,5.0,0.0,3.0,412.0,0.0,0.0,0.0,01011,32.115838,-85.702354
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,13,2004,Butler (County),1786.0,1266.0,24.0,2.0,12.0,478.0,0.0,0.0,0.0,01013,31.776019,-86.6524
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,15,2004,Calhoun (County),71.0,47.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,01015,33.727215,-85.817974
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,21,2004,Chilton (County),282.0,201.0,1.0,0.0,2.0,56.0,0.0,0.0,0.0,01021,32.879146,-86.688861
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,31,2004,Coffee (County),453.0,257.0,4.0,1.0,2.0,92.0,0.0,0.0,0.0,01031,31.353217,-85.899556
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,33,2004,Colbert (County),20.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,01033,34.724339,-87.681892
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,35,2004,Conecuh (County),2396.0,1751.0,37.0,3.0,35.0,430.0,0.0,0.0,0.0,01035,31.41643,-86.997537
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,37,2004,Coosa (County),84.0,64.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,01037,32.976884,-86.156212
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,39,2004,Covington (County),1646.0,1099.0,14.0,2.0,7.0,280.0,0.0,0.0,0.0,01039,31.284146,-86.409203
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,41,2004,Crenshaw (County),501.0,306.0,4.0,1.0,2.0,87.0,0.0,0.0,0.0,01041,31.747324,-86.296787
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,43,2004,Cullman (County),29.0,17.0,1.0,0.0,0.0,,,,,01043,34.162652,-86.83269
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,45,2004,Dale (County),222.0,134.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,01045,31.383858,-85.63771
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,49,2004,DeKalb (County),37.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,01049,34.452725,-85.817465
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,51,2004,Elmore (County),953.0,715.0,7.0,1.0,4.0,294.0,0.0,0.0,0.0,01051,32.558527,-86.225332
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,59,2004,Franklin (County),62.0,34.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,01059,34.463509,-87.793592
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,61,2004,Geneva (County),464.0,268.0,3.0,1.0,7.0,83.0,0.0,0.0,0.0,01061,31.094511,-85.781426
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,69,2004,Houston (County),97.0,52.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,01069,31.204793,-85.39632
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,71,2004,Jackson (County),22.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,01071,34.727289,-85.943552
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,73,2004,Jefferson (County),4612.0,3177.0,45.0,3.0,3.0,3037.0,0.0,0.0,0.0,01073,33.517206,-86.811606
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,79,2004,Lawrence (County),34.0,17.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,01079,34.540863,-87.27158
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,81,2004,Lee (County),376.0,272.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,01081,32.592265,-85.359778
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,85,2004,Lowndes (County),1531.0,1199.0,3.0,0.0,2.0,380.0,0.0,0.0,0.0,01085,32.164241,-86.615186
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,93,2004,Marion (County),47.0,21.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,01093,34.110448,-87.876476
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,95,2004,Marshall (County),35.0,20.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,01095,34.311249,-86.291329
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,99,2004,Monroe (County),3657.0,2692.0,39.0,5.0,65.0,614.0,0.0,0.0,0.0,01099,31.4988,-87.364576
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,101,2004,Montgomery (County),5064.0,3454.0,14.0,5.0,16.0,5026.0,0.0,0.0,0.0,01101,32.346473,-86.233787
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,109,2004,Pike (County),733.0,523.0,7.0,0.0,15.0,203.0,0.0,0.0,0.0,01109,31.786041,-85.946994
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,117,2004,Shelby (County),265.0,187.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,01117,33.290336,-86.73899
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,121,2004,Talladega (County),83.0,56.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,01121,33.376936,-86.165876
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,123,2004,Tallapoosa (County),342.0,284.0,1.0,0.0,0.0,87.0,0.0,0.0,0.0,01123,32.851728,-85.864016
1549,HURRICANE IVAN,AL,2004-09-13 00:00:00+00:00,1,133,2004,Winston (County),59.0,33.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,01133,34.164369,-87.415624
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,3,2004,Alexander (County),2.0,2.0,0.0,0.0,0.0,,,,,37003,35.889332,-81.193451
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,25,2004,Cabarrus (County),4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37025,35.395655,-80.621106
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,35,2004,Catawba (County),26.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,37035,35.695474,-81.245331
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,45,2004,Cleveland (County),7.0,6.0,0.0,0.0,0.0,,,,,37045,35.291366,-81.515786
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,71,2004,Gaston (County),3.0,1.0,0.0,0.0,0.0,,,,,37071,35.273689,-81.150823
1546,TROPICAL STORM FRANCES,NC,2004-09-07 00:00:00+00:00,37,97,2004,Iredell (County),4.0,2.0,0.0,0.0,0.0,,,,,37097,35.694772,-80.866837
